127.0.0.1 - - [07/Mar/2024:10:56:39 +0800] "GET / HTTP/1.1" 200 11437
127.0.0.1 - - [07/Mar/2024:10:56:47 +0800] "GET /solely/js/magnific-popup-options.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Mar/2024:10:56:47 +0800] "GET /solely/js/bootstrap-datepicker.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Mar/2024:10:56:47 +0800] "GET /solely/js/jquery.stellar.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Mar/2024:10:56:47 +0800] "GET /solely/js/main.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Mar/2024:10:56:47 +0800] "GET /solely/images/item-1.jpg HTTP/1.1" 200 94530
127.0.0.1 - - [07/Mar/2024:10:56:47 +0800] "GET /solely/js/jquery.magnific-popup.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Mar/2024:10:56:47 +0800] "GET /solely/images/item-3.jpg HTTP/1.1" 200 36120
127.0.0.1 - - [07/Mar/2024:10:56:47 +0800] "GET /solely/images/item-6.jpg HTTP/1.1" 200 247647
127.0.0.1 - - [07/Mar/2024:10:56:47 +0800] "GET /solely/images/item-7.jpg HTTP/1.1" 200 105293
127.0.0.1 - - [07/Mar/2024:10:56:47 +0800] "GET /solely/images/item-5.jpg HTTP/1.1" 200 47289
127.0.0.1 - - [07/Mar/2024:10:56:47 +0800] "GET /solely/images/item-8.jpg HTTP/1.1" 200 90155
127.0.0.1 - - [07/Mar/2024:10:56:47 +0800] "GET /solely/images/item-9.jpg HTTP/1.1" 200 230610
127.0.0.1 - - [07/Mar/2024:10:56:47 +0800] "GET /solely/images/item-10.jpg HTTP/1.1" 200 52259
127.0.0.1 - - [07/Mar/2024:10:56:47 +0800] "GET /solely/images/brand-1.jpg HTTP/1.1" 200 32512
127.0.0.1 - - [07/Mar/2024:10:56:47 +0800] "GET /solely/images/item-11.jpg HTTP/1.1" 200 73540
127.0.0.1 - - [07/Mar/2024:10:56:47 +0800] "GET /solely/images/item-13.jpg HTTP/1.1" 200 51621
127.0.0.1 - - [07/Mar/2024:10:56:47 +0800] "GET /solely/images/loader.gif HTTP/1.1" 200 48068
127.0.0.1 - - [07/Mar/2024:10:56:47 +0800] "GET /solely/images/men.jpg HTTP/1.1" 304 -
127.0.0.1 - - [07/Mar/2024:10:56:47 +0800] "GET /solely/images/item-12.jpg HTTP/1.1" 200 48302
127.0.0.1 - - [07/Mar/2024:10:56:47 +0800] "GET /solely/images/item-14.jpg HTTP/1.1" 200 89900
127.0.0.1 - - [07/Mar/2024:10:56:47 +0800] "GET /solely/fonts/icomoon/icomoon.ttf?srf3rx HTTP/1.1" 304 -
127.0.0.1 - - [07/Mar/2024:10:56:47 +0800] "GET /solely/images/women.jpg HTTP/1.1" 200 30648
127.0.0.1 - - [07/Mar/2024:10:56:47 +0800] "GET /solely/images/item-16.jpg HTTP/1.1" 200 74580
127.0.0.1 - - [07/Mar/2024:10:56:47 +0800] "GET /solely/images/brand-3.jpg HTTP/1.1" 200 34060
127.0.0.1 - - [07/Mar/2024:10:56:47 +0800] "GET /solely/images/brand-2.jpg HTTP/1.1" 200 28678
127.0.0.1 - - [07/Mar/2024:10:56:47 +0800] "GET /solely/images/brand-4.jpg HTTP/1.1" 200 20275
127.0.0.1 - - [07/Mar/2024:10:56:47 +0800] "GET /solely/images/img_bg_3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [07/Mar/2024:10:56:48 +0800] "GET /solely/images/img_bg_2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [07/Mar/2024:10:56:48 +0800] "GET /solely/fonts/ionicons/fonts/ionicons.woff2?v=4.0.0-19 HTTP/1.1" 304 -
127.0.0.1 - - [07/Mar/2024:10:56:48 +0800] "GET /solely/images/img_bg_1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [07/Mar/2024:10:56:51 +0800] "GET /solely/login HTTP/1.1" 200 2879
127.0.0.1 - - [07/Mar/2024:10:56:51 +0800] "GET /solely/assets/css/login.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Mar/2024:10:56:51 +0800] "GET /solely/script.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Mar/2024:10:56:51 +0800] "GET /solely/assets/images/logo.svg HTTP/1.1" 304 -
127.0.0.1 - - [07/Mar/2024:10:56:51 +0800] "GET /solely/assets/images/login.jpg HTTP/1.1" 304 -
127.0.0.1 - - [07/Mar/2024:10:56:52 +0800] "GET /solely/login?email=&password=&login=Login HTTP/1.1" 200 2879
127.0.0.1 - - [07/Mar/2024:10:57:01 +0800] "GET /solely/login?email=test%40gmail.com&password=13&login=Login HTTP/1.1" 200 2879
127.0.0.1 - - [07/Mar/2024:10:58:10 +0800] "GET /solely/login?email=&password=&login=Login HTTP/1.1" 200 2879
127.0.0.1 - - [07/Mar/2024:11:00:30 +0800] "GET /solely/login?email=&password=&login=Login HTTP/1.1" 200 2879
127.0.0.1 - - [07/Mar/2024:11:07:41 +0800] "GET /solely/home HTTP/1.1" 200 18047
127.0.0.1 - - [07/Mar/2024:11:07:41 +0800] "GET /solely/images/item-13.jpg HTTP/1.1" 200 51621
127.0.0.1 - - [07/Mar/2024:11:07:41 +0800] "GET /solely/images/item-14.jpg HTTP/1.1" 200 89900
127.0.0.1 - - [07/Mar/2024:11:07:41 +0800] "GET /solely/images/brand-1.jpg HTTP/1.1" 200 32512
127.0.0.1 - - [07/Mar/2024:11:07:41 +0800] "GET /solely/images/brand-3.jpg HTTP/1.1" 200 8192
127.0.0.1 - - [07/Mar/2024:11:07:41 +0800] "GET /solely/images/brand-2.jpg HTTP/1.1" 200 8192
127.0.0.1 - - [07/Mar/2024:11:07:41 +0800] "GET /solely/images/item-16.jpg HTTP/1.1" 200 74580
127.0.0.1 - - [07/Mar/2024:11:07:41 +0800] "GET /solely/images/brand-5.jpg HTTP/1.1" 200 8192
127.0.0.1 - - [07/Mar/2024:11:07:41 +0800] "GET /solely/images/brand-4.jpg HTTP/1.1" 200 8192
127.0.0.1 - - [07/Mar/2024:11:07:41 +0800] "GET /solely/images/item-15.jpg HTTP/1.1" 200 84763
127.0.0.1 - - [07/Mar/2024:11:07:41 +0800] "GET /solely/images/item-12.jpg HTTP/1.1" 200 8192
127.0.0.1 - - [07/Mar/2024:11:07:41 +0800] "GET /solely/images/women.jpg HTTP/1.1" 200 30648
127.0.0.1 - - [07/Mar/2024:11:07:42 +0800] "GET /solely/login HTTP/1.1" 200 2897
127.0.0.1 - - [07/Mar/2024:11:07:46 +0800] "POST /solely/login HTTP/1.1" 200 46
127.0.0.1 - - [07/Mar/2024:11:07:53 +0800] "GET /solely/login HTTP/1.1" 200 2897
127.0.0.1 - - [07/Mar/2024:11:08:19 +0800] "POST /solely/login HTTP/1.1" 200 41
127.0.0.1 - - [07/Mar/2024:11:08:21 +0800] "GET /solely/login HTTP/1.1" 200 2897
127.0.0.1 - - [07/Mar/2024:11:08:22 +0800] "POST /solely/login HTTP/1.1" 200 41
127.0.0.1 - - [07/Mar/2024:11:08:24 +0800] "GET /solely/login HTTP/1.1" 200 2897
127.0.0.1 - - [07/Mar/2024:11:08:33 +0800] "GET /solely/assets/css/login.css.map HTTP/1.1" 200 2952
127.0.0.1 - - [07/Mar/2024:11:10:52 +0800] "GET /solely/login HTTP/1.1" 200 2897
127.0.0.1 - - [07/Mar/2024:11:11:06 +0800] "GET /solely/assets/css/login.css.map HTTP/1.1" 304 -
127.0.0.1 - - [07/Mar/2024:11:11:32 +0800] "GET /solely/home HTTP/1.1" 200 18047
127.0.0.1 - - [07/Mar/2024:11:11:32 +0800] "GET /solely/css/icomoon.css HTTP/1.1" 200 60195
127.0.0.1 - - [07/Mar/2024:11:11:32 +0800] "GET /solely/css/animate.css HTTP/1.1" 200 73008
127.0.0.1 - - [07/Mar/2024:11:11:32 +0800] "GET /solely/css/bootstrap.min.css HTTP/1.1" 200 140421
127.0.0.1 - - [07/Mar/2024:11:11:32 +0800] "GET /solely/images/item-1.jpg HTTP/1.1" 200 94530
127.0.0.1 - - [07/Mar/2024:11:11:32 +0800] "GET /solely/images/item-6.jpg HTTP/1.1" 200 247647
127.0.0.1 - - [07/Mar/2024:11:11:32 +0800] "GET /solely/images/item-3.jpg HTTP/1.1" 200 8192
127.0.0.1 - - [07/Mar/2024:11:11:32 +0800] "GET /solely/css/owl.carousel.min.css HTTP/1.1" 200 3630
127.0.0.1 - - [07/Mar/2024:11:11:32 +0800] "GET /solely/css/flexslider.css HTTP/1.1" 200 6864
127.0.0.1 - - [07/Mar/2024:11:11:32 +0800] "GET /solely/css/magnific-popup.css HTTP/1.1" 200 7781
127.0.0.1 - - [07/Mar/2024:11:11:32 +0800] "GET /solely/images/item-16.jpg HTTP/1.1" 200 74580
127.0.0.1 - - [07/Mar/2024:11:11:32 +0800] "GET /solely/css/ionicons.min.css HTTP/1.1" 200 8192
127.0.0.1 - - [07/Mar/2024:11:11:34 +0800] "GET /solely/login HTTP/1.1" 200 2897
127.0.0.1 - - [07/Mar/2024:11:11:34 +0800] "GET /solely/assets/css/login.css HTTP/1.1" 200 2129
127.0.0.1 - - [07/Mar/2024:11:11:35 +0800] "POST /solely/login HTTP/1.1" 200 41
127.0.0.1 - - [07/Mar/2024:11:11:37 +0800] "GET /solely/login HTTP/1.1" 200 2897
127.0.0.1 - - [07/Mar/2024:11:11:40 +0800] "POST /solely/login HTTP/1.1" 200 46
127.0.0.1 - - [07/Mar/2024:11:11:41 +0800] "GET /solely/login HTTP/1.1" 200 2897
127.0.0.1 - - [07/Mar/2024:11:11:44 +0800] "POST /solely/login HTTP/1.1" 200 47
127.0.0.1 - - [07/Mar/2024:11:11:47 +0800] "GET /solely/login HTTP/1.1" 200 2897
127.0.0.1 - - [07/Mar/2024:11:11:56 +0800] "GET /solely/assets/css/login.css.map HTTP/1.1" 304 -
127.0.0.1 - - [07/Mar/2024:11:12:44 +0800] "GET /solely/login HTTP/1.1" 200 2897
127.0.0.1 - - [07/Mar/2024:11:12:45 +0800] "GET /solely/login HTTP/1.1" 200 2897
127.0.0.1 - - [07/Mar/2024:11:15:56 +0800] "GET /solely/login HTTP/1.1" 200 2897
127.0.0.1 - - [07/Mar/2024:11:16:12 +0800] "GET /solely/home HTTP/1.1" 200 18047
127.0.0.1 - - [07/Mar/2024:11:16:12 +0800] "GET /solely/css/animate.css HTTP/1.1" 200 73008
127.0.0.1 - - [07/Mar/2024:11:16:12 +0800] "GET /solely/css/icomoon.css HTTP/1.1" 200 60195
127.0.0.1 - - [07/Mar/2024:11:16:12 +0800] "GET /solely/css/magnific-popup.css HTTP/1.1" 200 7781
127.0.0.1 - - [07/Mar/2024:11:16:12 +0800] "GET /solely/css/bootstrap.min.css HTTP/1.1" 200 140421
127.0.0.1 - - [07/Mar/2024:11:16:12 +0800] "GET /solely/images/item-3.jpg HTTP/1.1" 200 8192
127.0.0.1 - - [07/Mar/2024:11:16:12 +0800] "GET /solely/css/ionicons.min.css HTTP/1.1" 200 8192
127.0.0.1 - - [07/Mar/2024:11:16:12 +0800] "GET /solely/images/item-5.jpg HTTP/1.1" 200 8192
127.0.0.1 - - [07/Mar/2024:11:16:12 +0800] "GET /solely/images/item-4.jpg HTTP/1.1" 200 203741
127.0.0.1 - - [07/Mar/2024:11:16:12 +0800] "GET /solely/images/item-6.jpg HTTP/1.1" 200 247647
127.0.0.1 - - [07/Mar/2024:11:16:12 +0800] "GET /solely/images/women.jpg HTTP/1.1" 200 8192
127.0.0.1 - - [07/Mar/2024:11:16:13 +0800] "GET /solely/login HTTP/1.1" 200 2897
127.0.0.1 - - [07/Mar/2024:11:16:28 +0800] "GET /solely/assets/css/login.css.map HTTP/1.1" 304 -
127.0.0.1 - - [07/Mar/2024:11:17:16 +0800] "GET /solely/home HTTP/1.1" 200 18047
127.0.0.1 - - [07/Mar/2024:11:17:16 +0800] "GET /solely/css/animate.css HTTP/1.1" 200 73008
127.0.0.1 - - [07/Mar/2024:11:17:16 +0800] "GET /solely/images/item-11.jpg HTTP/1.1" 200 73540
127.0.0.1 - - [07/Mar/2024:11:17:16 +0800] "GET /solely/images/item-9.jpg HTTP/1.1" 200 230610
127.0.0.1 - - [07/Mar/2024:11:17:16 +0800] "GET /solely/images/item-10.jpg HTTP/1.1" 200 52259
127.0.0.1 - - [07/Mar/2024:11:17:16 +0800] "GET /solely/images/item-13.jpg HTTP/1.1" 200 51621
127.0.0.1 - - [07/Mar/2024:11:17:16 +0800] "GET /solely/images/item-12.jpg HTTP/1.1" 200 8192
127.0.0.1 - - [07/Mar/2024:11:17:16 +0800] "GET /solely/images/item-14.jpg HTTP/1.1" 200 89900
127.0.0.1 - - [07/Mar/2024:11:17:17 +0800] "GET /solely/login HTTP/1.1" 200 2984
127.0.0.1 - - [07/Mar/2024:11:17:17 +0800] "GET /solely/assets/css/login.css HTTP/1.1" 200 2129
127.0.0.1 - - [07/Mar/2024:11:17:29 +0800] "POST /solely/login HTTP/1.1" 200 50
127.0.0.1 - - [07/Mar/2024:12:00:18 +0800] "GET /solely/home HTTP/1.1" 200 18047
127.0.0.1 - - [07/Mar/2024:12:00:19 +0800] "GET /solely/css/animate.css HTTP/1.1" 200 73008
127.0.0.1 - - [07/Mar/2024:12:00:19 +0800] "GET /solely/images/item-4.jpg HTTP/1.1" 200 203741
127.0.0.1 - - [07/Mar/2024:12:00:19 +0800] "GET /solely/images/item-1.jpg HTTP/1.1" 200 94530
127.0.0.1 - - [07/Mar/2024:12:00:19 +0800] "GET /solely/images/item-3.jpg HTTP/1.1" 200 8192
127.0.0.1 - - [07/Mar/2024:12:00:19 +0800] "GET /solely/images/item-2.jpg HTTP/1.1" 200 96307
127.0.0.1 - - [07/Mar/2024:12:00:19 +0800] "GET /solely/images/item-6.jpg HTTP/1.1" 200 247647
127.0.0.1 - - [07/Mar/2024:12:00:19 +0800] "GET /solely/images/item-5.jpg HTTP/1.1" 200 8192
127.0.0.1 - - [07/Mar/2024:12:00:19 +0800] "GET /solely/images/women.jpg HTTP/1.1" 200 8192
127.0.0.1 - - [07/Mar/2024:12:00:19 +0800] "GET /solely/images/loader.gif HTTP/1.1" 200 8192
127.0.0.1 - - [07/Mar/2024:12:00:20 +0800] "GET /solely/login HTTP/1.1" 200 2984
127.0.0.1 - - [07/Mar/2024:12:00:43 +0800] "POST /solely/login HTTP/1.1" 200 214
127.0.0.1 - - [07/Mar/2024:12:06:57 +0800] "GET /solely/login HTTP/1.1" 200 2984
127.0.0.1 - - [07/Mar/2024:12:06:59 +0800] "GET /solely/login HTTP/1.1" 200 2984
127.0.0.1 - - [07/Mar/2024:12:06:59 +0800] "GET /solely/login HTTP/1.1" 200 2984
127.0.0.1 - - [07/Mar/2024:12:07:00 +0800] "GET /solely/login HTTP/1.1" 200 2984
127.0.0.1 - - [07/Mar/2024:12:07:09 +0800] "POST /solely/login HTTP/1.1" 200 205
127.0.0.1 - - [07/Mar/2024:12:09:16 +0800] "GET /solely/login HTTP/1.1" 200 2984
127.0.0.1 - - [07/Mar/2024:12:09:24 +0800] "POST /solely/login HTTP/1.1" 200 2994
127.0.0.1 - - [07/Mar/2024:12:10:03 +0800] "POST /solely/login HTTP/1.1" 200 2978
127.0.0.1 - - [07/Mar/2024:12:10:26 +0800] "POST /solely/login HTTP/1.1" 200 2978
127.0.0.1 - - [07/Mar/2024:12:14:25 +0800] "POST /solely/login HTTP/1.1" 200 2994
127.0.0.1 - - [07/Mar/2024:12:14:25 +0800] "GET /solely/script.js HTTP/1.1" 200 814
127.0.0.1 - - [07/Mar/2024:12:15:14 +0800] "GET /solely/assets/css/login.css.map HTTP/1.1" 304 -
127.0.0.1 - - [07/Mar/2024:12:17:03 +0800] "GET /solely/l HTTP/1.1" 404 764
127.0.0.1 - - [07/Mar/2024:12:17:06 +0800] "GET /solely/ HTTP/1.1" 200 3992
127.0.0.1 - - [07/Mar/2024:12:17:10 +0800] "GET /solely/home HTTP/1.1" 200 18047
127.0.0.1 - - [07/Mar/2024:12:17:12 +0800] "GET /solely/login HTTP/1.1" 200 2984
127.0.0.1 - - [07/Mar/2024:12:17:19 +0800] "POST /solely/login HTTP/1.1" 200 24
127.0.0.1 - - [07/Mar/2024:13:00:04 +0800] "GET /solely/home HTTP/1.1" 200 18027
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/css/bootstrap.min.css HTTP/1.1" 200 140421
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/css/icomoon.css HTTP/1.1" 200 60195
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/css/animate.css HTTP/1.1" 200 73008
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/css/magnific-popup.css HTTP/1.1" 200 7781
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/css/flexslider.css HTTP/1.1" 200 6864
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/css/ionicons.min.css HTTP/1.1" 200 46816
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/css/owl.carousel.min.css HTTP/1.1" 200 3630
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/css/style.css HTTP/1.1" 200 237010
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/css/owl.theme.default.min.css HTTP/1.1" 200 2315
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/js/jquery.min.js HTTP/1.1" 200 84380
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/js/bootstrap.min.js HTTP/1.1" 200 50676
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/fonts/flaticon/font/flaticon.css HTTP/1.1" 200 1197
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/css/bootstrap-datepicker.css HTTP/1.1" 200 17946
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/js/jquery.flexslider-min.js HTTP/1.1" 200 22342
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/js/jquery.easing.1.3.js HTTP/1.1" 200 8111
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/js/popper.min.js HTTP/1.1" 200 19032
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/js/owl.carousel.min.js HTTP/1.1" 200 40401
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/js/jquery.magnific-popup.min.js HTTP/1.1" 200 20932
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/fonts/icomoon/icomoon.ttf?srf3rx HTTP/1.1" 200 332752
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/js/magnific-popup-options.js HTTP/1.1" 200 1410
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/js/main.js HTTP/1.1" 200 6398
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/js/bootstrap-datepicker.js HTTP/1.1" 200 46821
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/js/jquery.waypoints.min.js HTTP/1.1" 200 8835
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/images/item-2.jpg HTTP/1.1" 200 96307
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/images/item-1.jpg HTTP/1.1" 200 94530
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/fonts/ionicons/fonts/ionicons.woff2?v=4.0.0-19 HTTP/1.1" 200 50592
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/images/item-5.jpg HTTP/1.1" 200 47289
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/images/item-4.jpg HTTP/1.1" 200 203741
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/images/item-3.jpg HTTP/1.1" 200 36120
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/images/item-7.jpg HTTP/1.1" 200 105293
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/images/item-6.jpg HTTP/1.1" 200 247647
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/js/jquery.stellar.min.js HTTP/1.1" 200 12597
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/images/item-10.jpg HTTP/1.1" 200 52259
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/images/item-8.jpg HTTP/1.1" 200 90155
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/images/item-9.jpg HTTP/1.1" 200 230610
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/images/item-11.jpg HTTP/1.1" 200 73540
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/images/item-13.jpg HTTP/1.1" 200 51621
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/images/item-15.jpg HTTP/1.1" 200 84763
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/images/item-12.jpg HTTP/1.1" 200 48302
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/images/brand-1.jpg HTTP/1.1" 200 32512
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/images/brand-5.jpg HTTP/1.1" 200 25820
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/images/brand-2.jpg HTTP/1.1" 200 28678
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/images/brand-4.jpg HTTP/1.1" 200 20275
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/images/men.jpg HTTP/1.1" 200 341784
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/images/women.jpg HTTP/1.1" 200 30648
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/images/loader.gif HTTP/1.1" 200 48068
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/images/img_bg_1.jpg HTTP/1.1" 200 157373
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/images/img_bg_2.jpg HTTP/1.1" 200 87833
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/images/item-14.jpg HTTP/1.1" 200 89900
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/images/brand-3.jpg HTTP/1.1" 200 34060
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/images/img_bg_3.jpg HTTP/1.1" 200 341784
127.0.0.1 - - [07/Mar/2024:13:00:05 +0800] "GET /solely/images/item-16.jpg HTTP/1.1" 200 74580
127.0.0.1 - - [07/Mar/2024:13:00:08 +0800] "GET /solely/home HTTP/1.1" 200 18027
127.0.0.1 - - [07/Mar/2024:13:00:09 +0800] "GET /solely/images/item-8.jpg HTTP/1.1" 200 90155
127.0.0.1 - - [07/Mar/2024:13:00:09 +0800] "GET /solely/images/item-11.jpg HTTP/1.1" 200 73540
127.0.0.1 - - [07/Mar/2024:13:00:09 +0800] "GET /solely/images/item-9.jpg HTTP/1.1" 200 230610
127.0.0.1 - - [07/Mar/2024:13:00:09 +0800] "GET /solely/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Mar/2024:13:00:09 +0800] "GET /solely/images/item-1.jpg HTTP/1.1" 200 94530
127.0.0.1 - - [07/Mar/2024:13:00:09 +0800] "GET /solely/images/item-14.jpg HTTP/1.1" 200 89900
127.0.0.1 - - [07/Mar/2024:13:00:09 +0800] "GET /solely/images/item-2.jpg HTTP/1.1" 200 96307
127.0.0.1 - - [07/Mar/2024:13:00:09 +0800] "GET /solely/images/item-3.jpg HTTP/1.1" 200 8192
127.0.0.1 - - [07/Mar/2024:13:00:09 +0800] "GET /solely/images/item-4.jpg HTTP/1.1" 200 203741
127.0.0.1 - - [07/Mar/2024:13:00:09 +0800] "GET /solely/images/item-15.jpg HTTP/1.1" 200 84763
127.0.0.1 - - [07/Mar/2024:13:00:09 +0800] "GET /solely/images/item-10.jpg HTTP/1.1" 200 52259
127.0.0.1 - - [07/Mar/2024:13:00:09 +0800] "GET /solely/images/loader.gif HTTP/1.1" 200 8192
127.0.0.1 - - [07/Mar/2024:13:00:09 +0800] "GET /solely/images/women.jpg HTTP/1.1" 200 8192
127.0.0.1 - - [07/Mar/2024:13:00:11 +0800] "GET /solely/login HTTP/1.1" 200 2984
127.0.0.1 - - [07/Mar/2024:13:00:11 +0800] "GET /solely/assets/css/login.css HTTP/1.1" 304 -
